The results presented in the following table A are from the article entitled "Nuclear landscape in a mapped collective Hamiltonian from covariant density functional theory", published by Y. L. Yang, Y. K. Wang, P. W. Zhao, and Z. P. Li in Physical Review C.

Table A: The ground-state properties of nuclei calculated by the triaxial relativistic Hartree-Bogoliubov (RHB) theory using the density functional PC-PK1 with the dynamical correlation energies being considered by a microscopically mapped five-dimensional collective Hamiltonian. The hash symbols “####” indicate that the related separation energies cannot be derived from this database.  
                               																	
The explanation of entries in Table A are listed below:																	
Elt.		Element symbol															
Z		Proton number															
N		Neutron number															
beta		Quadrupole deformation															
gamma		Triaxial deformation (degree)															
B_RHB		Binding energy without dynamical correlation energies (MeV)															
B_5DCH		Binding energy with dynamical correlation energies (MeV)															
E_corr		Dynamical correlation energies (MeV)															
S_2n		Two-neutron separation energies with dynamical correlation energies (MeV)															
S_2p		Two-proton separation energies with dynamical correlation energies (MeV)															
lamb_n		Neutron Fermi surface (MeV)															
lamb_p		Proton Fermi surface (MeV)															
R_m		Matter root-mean-square radius (fm)															
R_n		Neutron root-mean-square radius (fm)															
R_p		Proton root-mean-square radius (fm)															
R_c		Charge radius (fm)

References
----------
[1] Y. L. Yang, Y. K. Wang, P. W. Zhao, and Z. P. Li, Physical Review C 104, 054312 (2021)	
[2] Y. L. Yang, P. W. Zhao, and Z. P. Li, Physical Review C 107, 024308 (2023)			

PS: The following results can be copied to Excel or text files. We are going to provide a Fortran format in the future.																				
	70	140	0.25 	0	1550.42 	1554.01 	3.59 	4.76 	29.44 	-2.27 	-14.25 	5.870 	6.036 	5.524 	5.582 		
	70	142	0.29 	0	1555.03 	1558.55 	3.52 	4.54 	30.13 	-2.26 	-14.61 	5.916 	6.082 	5.564 	5.621 		
	70	144	0.31 	0	1559.42 	1562.80 	3.38 	4.25 	30.79 	-2.10 	-14.98 	5.953 	6.121 	5.592 	5.649 		
	70	146	0.32 	0	1563.41 	1566.74 	3.33 	3.94 	31.42 	-1.92 	-15.33 	5.984 	6.155 	5.612 	5.669 		
	70	148	0.32 	0	1567.08 	1570.40 	3.32 	3.66 	32.05 	-1.78 	-15.66 	6.013 	6.187 	5.628 	5.685 		
	70	150	0.32 	0	1570.49 	1573.79 	3.30 	3.39 	32.66 	-1.65 	-15.97 	6.041 	6.218 	5.644 	5.701 		
	70	152	0.32 	0	1573.63 	1576.90 	3.27 	3.11 	33.24 	-1.51 	-16.28 	6.069 	6.248 	5.660 	5.716 		
	70	154	0.32 	0	1576.48 	1579.75 	3.27 	2.85 	33.80 	-1.36 	-16.58 	6.095 	6.278 	5.673 	5.729 		
	70	156	0.31 	0	1579.03 	1582.36 	3.33 	2.61 	34.34 	-1.22 	-16.87 	6.120 	6.305 	5.685 	5.741 		
	70	158	0.24 	60	1581.37 	1584.74 	3.37 	2.38 	34.83 	-1.23 	-16.80 	6.134 	6.332 	5.663 	5.719 		
	70	160	0.24 	60	1583.71 	1586.96 	3.25 	2.22 	35.33 	-1.11 	-17.08 	6.159 	6.359 	5.675 	5.732 		
	70	162	0.23 	60	1585.79 	1589.00 	3.21 	2.04 	35.83 	-0.96 	-17.36 	6.184 	6.386 	5.688 	5.744 		
	70	164	0.22 	60	1587.56 	1590.84 	3.28 	1.84 	36.35 	-0.82 	-17.64 	6.207 	6.411 	5.699 	5.755 		
	70	166	0.21 	60	1589.08 	1592.46 	3.38 	1.62 	36.84 	-0.72 	-17.91 	6.229 	6.436 	5.709 	5.765 		
	70	168	0.20 	60	1590.43 	1593.90 	3.47 	1.44 	37.32 	-0.64 	-18.18 	6.251 	6.460 	5.718 	5.774 		
	70	170	0.18 	60	1591.62 	1595.22 	3.60 	1.32 	37.78 	-0.57 	-18.46 	6.272 	6.483 	5.726 	5.782 		
	70	172	0.16 	60	1592.70 	1596.44 	3.74 	1.22 	38.23 	-0.52 	-18.73 	6.291 	6.505 	5.733 	5.788 		
	70	174	0.13 	60	1593.74 	1597.57 	3.83 	1.13 	38.66 	-0.52 	-18.98 	6.311 	6.527 	5.738 	5.793 		
	70	176	0.10 	60	1594.78 	1598.60 	3.82 	1.03 	####	-0.54 	-19.20 	6.329 	6.548 	5.743 	5.799 		
	70	178	0.07 	0	1596.08 	1599.48 	3.40 	0.88 	####	-0.66 	-19.39 	6.350 	6.572 	5.750 	5.805 		
	70	180	0.00 	0	1597.32 	####	####	####	####	-0.68 	-19.67 	6.366 	6.588 	5.758 	5.813 		
	70	182	0.00 	0	1598.74 	####	####	####	####	-0.54 	-19.99 	6.389 	6.609 	5.777 	5.832 		
Hf	72	82	0.00 	0	1220.43 	####	####	####	####	-11.97 	-0.46 	5.046 	5.048 	5.045 	5.108 		
	72	84	0.08 	60	1239.07 	1242.23 	3.16 	####	2.67 	-9.59 	-1.03 	5.083 	5.093 	5.072 	5.135 		
	72	86	0.15 	0	1258.92 	1262.23 	3.31 	20.00 	3.63 	-9.98 	-1.47 	5.124 	5.141 	5.103 	5.166 		
	72	88	0.18 	0	1278.59 	1281.75 	3.16 	19.52 	4.61 	-9.67 	-1.92 	5.160 	5.185 	5.129 	5.191 		
	72	90	0.21 	0	1297.62 	1300.78 	3.16 	19.03 	5.53 	-9.37 	-2.42 	5.194 	5.226 	5.152 	5.214 		
	72	92	0.23 	0	1316.08 	1319.37 	3.29 	18.59 	6.34 	-9.10 	-2.87 	5.227 	5.267 	5.175 	5.236 		
	72	94	0.26 	0	1334.08 	1337.75 	3.67 	18.38 	7.40 	-8.90 	-3.26 	5.261 	5.308 	5.198 	5.259 		
	72	96	0.31 	0	1351.80 	1355.47 	3.67 	17.72 	8.39 	-8.79 	-3.79 	5.310 	5.363 	5.238 	5.299 		
	72	98	0.34 	0	1369.09 	1372.45 	3.36 	16.98 	9.50 	-8.45 	-4.35 	5.349 	5.408 	5.269 	5.329 		
	72	100	0.36 	0	1385.53 	1388.65 	3.12 	16.20 	10.59 	-7.97 	-4.83 	5.381 	5.445 	5.290 	5.350 		
	72	102	0.35 	0	1400.94 	1404.00 	3.06 	15.35 	11.69 	-7.51 	-5.32 	5.402 	5.472 	5.301 	5.361 		
	72	104	0.31 	0	1415.76 	1418.61 	2.85 	14.61 	12.78 	-7.31 	-5.78 	5.410 	5.486 	5.297 	5.358 		
	72	106	0.30 	0	1430.06 	1432.41 	2.35 	13.80 	13.60 	-6.91 	-6.29 	5.429 	5.511 	5.307 	5.367 		
	72	108	0.29 	0	1443.42 	1446.06 	2.64 	13.65 	14.95 	-6.52 	-6.83 	5.452 	5.539 	5.319 	5.378 		
	72	110	0.28 	0	1456.14 	1458.73 	2.59 	12.67 	15.84 	-6.23 	-7.37 	5.476 	5.569 	5.332 	5.391 		
	72	112	0.27 	0	1468.24 	1470.45 	2.21 	11.72 	17.06 	-5.53 	-7.86 	5.502 	5.600 	5.346 	5.406 		
	72	114	0.24 	0	1478.53 	1481.46 	2.93 	11.01 	18.35 	-5.23 	-8.71 	5.513 	5.615 	5.347 	5.406 		
	72	116	0.20 	0	1488.96 	1492.35 	3.39 	10.89 	19.42 	-5.24 	-9.33 	5.525 	5.632 	5.350 	5.409 		
	72	118	0.17 	25	1499.43 	1503.04 	3.61 	10.69 	20.38 	-5.32 	-9.77 	5.541 	5.654 	5.349 	5.408 		
	72	120	0.15 	31	1509.87 	1513.33 	3.46 	10.29 	21.19 	-5.12 	-10.20 	5.556 	5.675 	5.352 	5.412 		
	72	122	0.10 	47	1520.13 	1523.33 	3.20 	10.00 	21.22 	-5.24 	-10.61 	5.570 	5.694 	5.353 	5.413 		
	72	124	0.00 	0	1530.72 	1533.53 	2.81 	10.20 	22.45 	-5.74 	-11.01 	5.582 	5.712 	5.352 	5.412 		
	72	126	0.00 	0	1542.13 	1542.13 	0.00 	8.60 	23.61 	-4.30 	-11.42 	5.604 	5.737 	5.362 	5.422 		
	72	128	0.00 	0	1546.36 	1548.18 	1.82 	6.05 	23.67 	-2.18 	-11.75 	5.637 	5.776 	5.381 	5.440 		
	72	130	0.09 	0	1550.97 	1553.85 	2.88 	5.67 	24.70 	-2.64 	-12.00 	5.677 	5.820 	5.408 	5.467 		
	72	132	0.14 	0	1556.56 	1559.53 	2.97 	5.68 	25.23 	-2.84 	-12.23 	5.718 	5.865 	5.438 	5.496 		
	72	134	0.17 	0	1562.17 	1565.15 	2.98 	5.62 	25.80 	-2.78 	-12.50 	5.755 	5.905 	5.463 	5.522 		
	72	136	0.19 	0	1567.63 	1570.69 	3.06 	5.54 	26.36 	-2.70 	-12.79 	5.791 	5.945 	5.488 	5.546 		
	72	138	0.21 	0	1572.91 	1576.22 	3.31 	5.53 	26.97 	-2.61 	-13.07 	5.826 	5.984 	5.513 	5.570 		
	72	140	0.24 	0	1578.07 	1581.66 	3.59 	5.44 	27.65 	-2.58 	-13.36 	5.865 	6.024 	5.542 	5.599 		
	72	142	0.30 	0	1583.49 	1586.90 	3.41 	5.24 	28.35 	-2.65 	-13.76 	5.918 	6.076 	5.592 	5.649 		
	72	144	0.31 	0	1588.63 	1591.85 	3.22 	4.95 	29.05 	-2.46 	-14.13 	5.952 	6.113 	5.617 	5.674 		
	72	146	0.32 	0	1593.33 	1596.47 	3.14 	4.62 	29.73 	-2.27 	-14.49 	5.982 	6.146 	5.636 	5.693 		
	72	148	0.32 	0	1597.69 	1600.78 	3.09 	4.31 	30.38 	-2.11 	-14.84 	6.010 	6.177 	5.653 	5.710 		
	72	150	0.32 	0	1601.75 	1604.81 	3.06 	4.03 	31.02 	-1.97 	-15.17 	6.038 	6.207 	5.670 	5.726 		
	72	152	0.32 	0	1605.51 	1608.54 	3.03 	3.73 	31.64 	-1.81 	-15.48 	6.066 	6.238 	5.685 	5.741 		
	72	154	0.32 	0	1608.95 	1611.99 	3.04 	3.45 	32.24 	-1.65 	-15.77 	6.091 	6.266 	5.698 	5.754 		
	72	156	0.31 	0	1612.08 	1615.16 	3.08 	3.17 	32.80 	-1.50 	-16.04 	6.114 	6.293 	5.709 	5.765 		
	72	158	0.29 	0	1614.94 	1618.07 	3.13 	2.91 	33.33 	-1.39 	-16.31 	6.137 	6.318 	5.719 	5.774 		
	72	160	0.28 	0	1617.63 	1620.77 	3.14 	2.70 	33.81 	-1.30 	-16.58 	6.159 	6.343 	5.729 	5.784 		
	72	162	0.27 	0	1620.12 	1623.30 	3.18 	2.53 	34.30 	-1.20 	-16.84 	6.182 	6.369 	5.739 	5.794 		
	72	164	0.26 	0	1622.40 	1625.65 	3.25 	2.35 	34.81 	-1.08 	-17.12 	6.206 	6.396 	5.749 	5.805 		
	72	166	0.25 	0	1624.41 	1627.80 	3.39 	2.15 	35.34 	-0.93 	-17.39 	6.229 	6.421 	5.759 	5.815 		
	72	168	0.23 	0	1626.09 	1629.77 	3.68 	1.97 	35.87 	-0.79 	-17.65 	6.250 	6.446 	5.767 	5.822 		
	72	170	0.17 	60	1627.91 	1631.59 	3.68 	1.82 	36.37 	-0.87 	-17.74 	6.260 	6.465 	5.746 	5.802 		
	72	172	0.15 	60	1629.58 	1633.31 	3.73 	1.72 	36.87 	-0.80 	-18.04 	6.280 	6.487 	5.754 	5.809 		
	72	174	0.13 	60	1631.14 	1634.93 	3.79 	1.62 	37.36 	-0.78 	-18.33 	6.299 	6.509 	5.760 	5.815 		
	72	176	0.10 	60	1632.68 	1636.41 	3.73 	1.48 	37.81 	-0.77 	-18.58 	6.318 	6.531 	5.767 	5.822 		
	72	178	0.07 	0	1634.31 	1637.79 	3.48 	1.38 	38.31 	-0.93 	-18.78 	6.338 	6.554 	5.772 	5.827 		
	72	180	0.00 	0	1636.75 	1639.01 	2.26 	1.22 	####	-0.99 	-19.09 	6.355 	6.571 	5.779 	5.834 		
	72	182	0.00 	0	1638.01 	1639.98 	1.97 	0.97 	####	-0.86 	-19.40 	6.377 	6.592 	5.796 	5.851 		
	72	184	0.00 	0	1639.75 	####	####	####	####	-0.02 	-19.73 	6.398 	6.612 	5.814 	5.869 		
W	74	84	0.06 	60	1240.41 	####	####	####	####	-10.06 	-0.30 	5.099 	5.098 	5.100 	5.162 		
	74	86	0.13 	0	1261.05 	####	####	####	####	-10.37 	-0.66 	5.137 	5.144 	5.129 	5.191 		
	74	88	0.16 	0	1281.56 	1284.69 	3.13 	####	2.94 	-10.12 	-1.05 	5.171 	5.187 	5.153 	5.214 		
	74	90	0.19 	0	1301.52 	1304.58 	3.06 	19.89 	3.80 	-9.82 	-1.48 	5.203 	5.227 	5.174 	5.236 		
	74	92	0.20 	0	1320.80 	1325.69 	4.89 	21.11 	6.32 	-9.48 	-1.88 	5.234 	5.265 	5.194 	5.255 		
	74	94	0.23 	0	1339.48 	1343.27 	3.79 	17.58 	5.52 	-9.24 	-2.23 	5.265 	5.305 	5.215 	5.276 		
	74	96	0.32 	0	1358.46 	1361.95 	3.49 	18.68 	6.48 	-9.36 	-2.76 	5.331 	5.375 	5.274 	5.334 		
	74	98	0.34 	0	1376.82 	1379.94 	3.12 	17.99 	7.49 	-8.95 	-3.26 	5.363 	5.413 	5.296 	5.356 		
	74	100	0.35 	0	1394.21 	1397.24 	3.03 	17.30 	8.59 	-8.45 	-3.75 	5.392 	5.448 	5.315 	5.375 		
	74	102	0.34 	0	1410.62 	1413.69 	3.07 	16.45 	9.69 	-8.01 	-4.29 	5.416 	5.478 	5.330 	5.390 		
	74	104	0.32 	0	1426.34 	1429.39 	3.05 	15.70 	10.78 	-7.74 	-4.79 	5.431 	5.499 	5.335 	5.395 		
	74	106	0.30 	0	1441.52 	1444.43 	2.91 	15.04 	12.02 	-7.39 	-5.23 	5.444 	5.517 	5.337 	5.397 		
	74	108	0.28 	0	1455.93 	1458.96 	3.03 	14.53 	12.90 	-7.06 	-5.67 	5.459 	5.538 	5.341 	5.401 		
	74	110	0.26 	0	1469.81 	1472.66 	2.85 	13.70 	13.93 	-6.78 	-6.16 	5.478 	5.563 	5.350 	5.410 		
	74	112	0.25 	0	1482.97 	1485.49 	2.52 	12.83 	15.04 	-6.22 	-6.66 	5.501 	5.591 	5.362 	5.421 		
	74	114	0.22 	0	1494.88 	1497.90 	3.02 	12.41 	16.44 	-5.92 	-7.44 	5.514 	5.608 	5.366 	5.426 		
	74	116	0.19 	0	1506.60 	1510.01 	3.41 	12.11 	17.66 	-5.85 	-8.19 	5.527 	5.625 	5.370 	5.429 		
	74	118	0.17 	24	1518.18 	1521.74 	3.56 	11.73 	18.70 	-5.79 	-8.87 	5.543 	5.649 	5.369 	5.429 		
	74	120	0.14 	29	1529.53 	1532.86 	3.33 	11.12 	19.53 	-5.55 	-9.35 	5.559 	5.670 	5.373 	5.433 		
	74	122	0.10 	60	1540.55 	1543.79 	3.24 	10.93 	20.46 	-5.77 	-9.82 	5.571 	5.688 	5.373 	5.432 		
	74	124	0.00 	0	1552.36 	1554.87 	2.51 	11.08 	21.34 	-6.15 	-10.30 	5.584 	5.706 	5.374 	5.433 		
	74	126	0.00 	0	1564.32 	1564.32 	0.00 	9.45 	22.19 	-4.59 	-10.70 	5.605 	5.731 	5.383 	5.442 		
	74	128	0.00 	0	1569.21 	1571.42 	2.21 	7.10 	23.24 	-2.51 	-11.04 	5.638 	5.770 	5.403 	5.462 		
	74	130	0.07 	0	1574.29 	1577.06 	2.77 	5.64 	23.21 	-2.81 	-11.30 	5.675 	5.811 	5.427 	5.486 		
	74	132	0.13 	0	1580.28 	1583.22 	2.94 	6.16 	23.69 	-3.07 	-11.47 	5.715 	5.855 	5.455 	5.514 		
	74	134	0.15 	0	1586.40 	1589.37 	2.97 	6.15 	24.22 	-3.05 	-11.70 	5.751 	5.895 	5.481 	5.539 		
	74	136	0.18 	0	1592.39 	1595.44 	3.05 	6.07 	24.75 	-2.97 	-11.95 	5.786 	5.934 	5.504 	5.562 		
	74	138	0.20 	0	1598.21 	1601.52 	3.31 	6.08 	25.30 	-2.88 	-12.20 	5.821 	5.972 	5.528 	5.586 		
	74	140	0.24 	0	1603.98 	1607.41 	3.43 	5.89 	25.75 	-2.94 	-12.50 	5.865 	6.017 	5.567 	5.624 		
	74	142	0.29 	0	1610.20 	1613.49 	3.29 	6.08 	26.59 	-3.01 	-12.86 	5.916 	6.068 	5.613 	5.670 		
	74	144	0.31 	0	1616.06 	1618.85 	2.79 	5.36 	27.00 	-2.82 	-13.20 	5.950 	6.104 	5.638 	5.695 		
	74	146	0.32 	0	1621.50 	1624.45 	2.95 	5.60 	27.98 	-2.63 	-13.56 	5.980 	6.137 	5.659 	5.715 		
	74	148	0.32 	0	1626.57 	1629.43 	2.86 	4.98 	28.65 	-2.46 	-13.91 	6.009 	6.169 	5.678 	5.734 		
	74	150	0.32 	0	1631.31 	1634.12 	2.81 	4.69 	29.31 	-2.29 	-14.26 	6.038 	6.200 	5.696 	5.752 		
	74	152	0.32 	0	1635.70 	1638.49 	2.79 	4.37 	29.95 	-2.11 	-14.58 	6.066 	6.230 	5.712 	5.768 		
	74	154	0.32 	0	1639.73 	1642.55 	2.82 	4.06 	30.56 	-1.93 	-14.87 	6.092 	6.260 	5.727 	5.782 		
	74	156	0.31 	0	1643.39 	1646.30 	2.91 	3.75 	31.14 	-1.76 	-15.15 	6.116 	6.286 	5.739 	5.794 		
	74	158	0.30 	0	1646.76 	1649.77 	3.01 	3.47 	31.70 	-1.64 	-15.41 	6.137 	6.311 	5.749 	5.805 		
	74	160	0.29 	0	1649.93 	1652.98 	3.05 	3.21 	32.21 	-1.55 	-15.66 	6.158 	6.335 	5.759 	5.814 		
	74	162	0.27 	0	1652.92 	1656.03 	3.11 	3.05 	32.73 	-1.46 	-15.91 	6.180 	6.359 	5.767 	5.823 		
	74	164	0.26 	0	1655.72 	1658.91 	3.19 	2.88 	33.26 	-1.35 	-16.16 	6.201 	6.384 	5.776 	5.831 		
	74	166	0.24 	0	1658.29 	1661.60 	3.31 	2.69 	33.80 	-1.21 	-16.43 	6.223 	6.408 	5.785 	5.840 		
	74	168	0.23 	0	1660.52 	1664.12 	3.60 	2.52 	34.35 	-1.04 	-16.69 	6.243 	6.431 	5.792 	5.847 		
	74	170	0.16 	60	1662.78 	1666.50 	3.72 	2.38 	34.91 	-1.19 	-17.04 	6.249 	6.449 	5.765 	5.820 		
	74	172	0.15 	60	1665.07 	1668.76 	3.69 	2.26 	35.45 	-1.11 	-17.36 	6.269 	6.471 	5.772 	5.828 		
	74	174	0.13 	60	1667.21 	1670.89 	3.68 	2.13 	35.96 	-1.06 	-17.65 	6.288 	6.493 	5.780 	5.835 		
	74	176	0.10 	60	1669.28 	1672.90 	3.62 	2.01 	36.49 	-1.03 	-17.93 	6.308 	6.514 	5.788 	5.843 		
	74	178	0.08 	26	1671.38 	1674.81 	3.43 	1.91 	37.02 	-1.14 	-18.18 	6.327 	6.536 	5.794 	5.849 		
	74	180	0.08 	0	1673.51 	1676.59 	3.08 	1.78 	37.58 	-0.95 	-18.40 	6.352 	6.562 	5.809 	5.864 		
	74	182	0.00 	0	1676.34 	1678.13 	1.79 	1.54 	38.15 	-1.18 	-18.81 	6.366 	6.576 	5.815 	5.870 		
	74	184	0.00 	0	1678.67 	1678.96 	0.29 	0.83 	####	-0.24 	-19.12 	6.387 	6.597 	5.831 	5.886 		
Os	76	88	0.14 	0	1282.85 	####	####	####	####	-10.50 	-0.25 	5.182 	5.188 	5.175 	5.237 		
	76	90	0.16 	0	1303.57 	####	####	####	####	-10.21 	-0.60 	5.212 	5.227 	5.195 	5.256 		
	76	92	0.17 	0	1323.64 	1327.01 	3.37 	####	1.32 	-9.88 	-0.98 	5.241 	5.263 	5.214 	5.275 		
	76	94	0.19 	10	1343.09 	1346.91 	3.82 	19.90 	3.64 	-9.62 	-1.40 	5.270 	5.301 	5.232 	5.293 		
	76	96	0.31 	0	1362.88 	1366.46 	3.58 	19.55 	4.51 	-9.38 	-1.76 	5.299 	5.337 	5.251 	5.311 		
	76	98	0.33 	0	1382.16 	1385.46 	3.30 	19.00 	5.52 	-9.43 	-2.18 	5.375 	5.416 	5.320 	5.380 		
	76	100	0.34 	0	1400.56 	1403.78 	3.22 	18.32 	6.54 	-8.98 	-2.68 	5.406 	5.453 	5.342 	5.402 		
	76	102	0.34 	0	1418.11 	1421.31 	3.20 	17.53 	7.62 	-8.59 	-3.24 	5.431 	5.484 	5.359 	5.418 		
	76	104	0.33 	0	1434.97 	1438.05 	3.08 	16.74 	8.66 	-8.26 	-3.82 	5.448 	5.506 	5.367 	5.427 		
	76	106	0.31 	0	1451.09 	1454.10 	3.01 	16.05 	9.67 	-7.83 	-4.32 	5.463 	5.527 	5.373 	5.432 		
	76	108	0.29 	0	1466.30 	1469.54 	3.24 	15.44 	10.58 	-7.44 	-4.73 	5.479 	5.549 	5.378 	5.437 		
	76	110	0.26 	0	1480.87 	1484.16 	3.29 	14.62 	11.50 	-7.16 	-5.06 	5.494 	5.570 	5.381 	5.440 		
	76	112	0.24 	0	1494.80 	1498.28 	3.48 	14.12 	12.79 	-6.79 	-5.43 	5.505 	5.588 	5.380 	5.439 		
	76	114	0.19 	27	1508.57 	1512.14 	3.57 	13.86 	14.24 	-6.88 	-6.53 	5.508 	5.598 	5.371 	5.431 		
	76	116	0.18 	25	1522.07 	1525.60 	3.53 	13.46 	15.59 	-6.61 	-7.09 	5.526 	5.620 	5.380 	5.439 		
	76	118	0.16 	25	1535.01 	1538.49 	3.48 	12.89 	16.75 	-6.32 	-7.71 	5.544 	5.642 	5.387 	5.446 		
	76	120	0.13 	30	1547.37 	1550.54 	3.17 	12.05 	17.68 	-6.07 	-8.38 	5.560 	5.664 	5.391 	5.450 		
	76	122	0.09 	60	1559.49 	1562.53 	3.04 	11.99 	18.74 	-6.28 	-9.04 	5.573 	5.682 	5.392 	5.451 		
	76	124	0.00 	0	1572.09 	1574.55 	2.46 	12.02 	19.68 	-6.55 	-9.58 	5.586 	5.701 	5.394 	5.453 		
	76	126	0.00 	0	1585.05 	1585.05 	0.00 	10.50 	20.73 	-4.85 	-9.97 	5.607 	5.726 	5.403 	5.462 		
	76	128	0.00 	0	1590.65 	1592.60 	1.95 	7.55 	21.18 	-2.85 	-10.32 	5.640 	5.764 	5.423 	5.482 		
	76	130	0.00 	0	1596.22 	1598.79 	2.57 	6.19 	21.73 	-2.83 	-10.67 	5.672 	5.801 	5.444 	5.502 		
	76	132	0.10 	0	1602.52 	1605.41 	2.89 	6.62 	22.19 	-3.25 	-10.75 	5.711 	5.845 	5.472 	5.530 		
	76	134	0.13 	0	1609.05 	1612.05 	3.00 	6.64 	22.68 	-3.26 	-10.93 	5.747 	5.885 	5.497 	5.555 		
	76	136	0.16 	0	1615.49 	1618.61 	3.12 	6.56 	23.17 	-3.20 	-11.14 	5.782 	5.923 	5.520 	5.578 		
	76	138	0.18 	0	1621.78 	1625.20 	3.42 	6.59 	23.68 	-3.13 	-11.37 	5.816 	5.961 	5.544 	5.601 		
	76	140	0.25 	0	1628.27 	1631.82 	3.55 	6.62 	24.41 	-3.38 	-11.68 	5.871 	6.015 	5.596 	5.653 		
	76	142	0.28 	0	1635.05 	1638.35 	3.30 	6.53 	24.86 	-3.32 	-11.97 	5.911 	6.057 	5.629 	5.685 		
	76	144	0.30 	0	1641.56 	1644.67 	3.11 	6.32 	25.82 	-3.16 	-12.28 	5.947 	6.094 	5.656 	5.712 		
	76	146	0.31 	0	1647.69 	1650.65 	2.96 	5.98 	26.20 	-2.98 	-12.61 	5.978 	6.128 	5.679 	5.735 		
	76	148	0.32 	0	1653.48 	1656.30 	2.82 	5.65 	26.87 	-2.81 	-12.95 	6.009 	6.161 	5.701 	5.757 		
	76	150	0.32 	0	1658.91 	1661.63 	2.72 	5.33 	27.51 	-2.63 	-13.28 	6.038 	6.193 	5.721 	5.777 		
	76	152	0.32 	0	1663.96 	1666.64 	2.68 	5.01 	28.15 	-2.43 	-13.60 	6.066 	6.223 	5.738 	5.794 		
	76	154	0.32 	0	1668.60 	1671.32 	2.72 	4.68 	28.77 	-2.23 	-13.91 	6.092 	6.253 	5.753 	5.809 		
	76	156	0.32 	0	1672.85 	1675.69 	2.84 	4.37 	29.39 	-2.06 	-14.23 	6.116 	6.280 	5.767 	5.822 		
	76	158	0.30 	0	1676.80 	1679.76 	2.96 	4.07 	29.99 	-1.92 	-14.55 	6.138 	6.304 	5.778 	5.833 		
	76	160	0.29 	0	1680.52 	1683.54 	3.02 	3.78 	30.56 	-1.81 	-14.84 	6.159 	6.327 	5.787 	5.842 		
	76	162	0.27 	0	1684.01 	1687.13 	3.12 	3.59 	31.10 	-1.70 	-15.10 	6.179 	6.351 	5.796 	5.851 		
	76	164	0.26 	0	1687.30 	1690.57 	3.27 	3.44 	31.66 	-1.59 	-15.35 	6.200 	6.375 	5.804 	5.859 		
	76	166	0.24 	0	1690.35 	1693.83 	3.48 	3.26 	32.23 	-1.46 	-15.58 	6.220 	6.399 	5.811 	5.866 		
	76	168	0.22 	0	1693.08 	1696.91 	3.83 	3.08 	32.79 	-1.30 	-15.83 	6.238 	6.420 	5.815 	5.870 		
	76	170	0.16 	60	1696.23 	1699.86 	3.63 	2.95 	33.36 	-1.51 	-16.33 	6.240 	6.433 	5.783 	5.838 		
	76	172	0.14 	60	1699.15 	1702.68 	3.53 	2.82 	33.92 	-1.42 	-16.64 	6.259 	6.455 	5.791 	5.846 		
	76	174	0.12 	60	1701.90 	1705.39 	3.49 	2.71 	34.50 	-1.35 	-16.94 	6.279 	6.477 	5.799 	5.853 		
	76	176	0.10 	52	1704.55 	1707.96 	3.41 	2.57 	35.06 	-1.33 	-17.24 	6.298 	6.498 	5.807 	5.862 		
	76	178	0.07 	47	1707.18 	1710.45 	3.27 	2.49 	35.64 	-1.39 	-17.55 	6.316 	6.518 	5.813 	5.868 		
	76	180	0.00 	0	1709.92 	1712.80 	2.88 	2.35 	36.21 	-1.59 	-17.90 	6.333 	6.539 	5.818 	5.873 		
	76	182	0.00 	0	1713.45 	1715.00 	1.55 	2.20 	36.87 	-1.48 	-18.19 	6.355 	6.561 	5.832 	5.887 		
	76	184	0.00 	0	1716.34 	1716.45 	0.11 	1.45 	37.49 	-0.45 	-18.49 	6.376 	6.582 	5.847 	5.902 		
Pt	78	92	0.13 	0	1324.81 	####	####	####	####	-10.25 	-0.29 	5.248 	5.262 	5.233 	5.293 		
	78	94	0.15 	16	1345.04 	1348.91 	3.87 	####	2.00 	-10.00 	-0.65 	5.276 	5.297 	5.250 	5.311 		
	78	96	0.29 	0	1365.37 	1368.74 	3.37 	19.83 	2.28 	-10.25 	-0.81 	5.351 	5.379 	5.317 	5.377 		
	78	98	0.32 	0	1385.58 	1389.08 	3.50 	20.34 	3.62 	-9.92 	-1.29 	5.387 	5.421 	5.345 	5.404 		
	78	100	0.33 	0	1404.99 	1408.41 	3.42 	19.33 	4.63 	-9.50 	-1.78 	5.418 	5.457 	5.367 	5.426 		
	78	102	0.33 	0	1423.66 	1427.01 	3.35 	18.60 	5.70 	-9.16 	-2.31 	5.442 	5.487 	5.383 	5.442 		
	78	104	0.32 	0	1441.69 	1444.81 	3.12 	17.80 	6.76 	-8.79 	-2.85 	5.463 	5.512 	5.395 	5.454 		
	78	106	0.31 	0	1458.77 	1461.84 	3.07 	17.03 	7.74 	-8.29 	-3.34 	5.479 	5.535 	5.403 	5.462 		
	78	108	0.30 	0	1474.84 	1478.17 	3.33 	16.33 	8.63 	-7.86 	-3.80 	5.497 	5.559 	5.411 	5.470 		
	78	110	0.28 	8	1490.15 	1493.75 	3.60 	15.58 	9.59 	-7.45 	-4.21 	5.513 	5.581 	5.415 	5.473 		
	78	112	0.18 	38	1505.28 	1509.10 	3.82 	15.35 	10.82 	-7.76 	-5.14 	5.490 	5.568 	5.375 	5.435 		
	78	114	0.16 	39	1520.55 	1524.09 	3.54 	14.99 	11.95 	-7.48 	-5.77 	5.506 	5.590 	5.382 	5.441 		
